beta,makespan,labor_cost,total_cost
0.9,289.1686335107176,503106.5207955217,503106.5207955217
0.9,282.3153573177934,505099.28883060627,505099.28883060627
0.9,278.70764900302095,506271.52419706236,506271.52419706236
0.9,269.99524082151186,510063.09302049945,510063.09302049945
0.9,268.3805335988196,510976.5639495448,510976.5639495448
0.9,277.53243484415515,506807.6944910927,506807.6944910927
0.9,251.0652997736498,520659.6822201107,520659.6822201107
0.9,269.7906199120441,510179.17246858723,510179.17246858723
0.9,305.97411941067537,499520.82569236157,499520.82569236157
0.9,238.66724544356205,528894.365025168,528894.365025168
0.9,220.30083177680459,545272.948473959,545272.948473959
0.9,280.59635763408954,505669.44885510247,505669.44885510247
0.9,298.99457924951196,500854.5818472773,500854.5818472773
0.9,273.951035822178,508363.83336398465,508363.83336398465
0.9,279.2925444324515,506149.7412809,506149.7412809
0.9,253.70602229654003,519061.450658868,519061.450658868
0.9,274.79271232321986,507886.79968546657,507886.79968546657
0.9,266.6941281337961,511652.68214357964,511652.68214357964
0.9,230.42825376536814,535582.0637805916,535582.0637805916
0.9,246.74498712102502,523202.1081681008,523202.1081681008
0.9,238.8637116446237,528770.8520150979,528770.8520150979
0.9,299.44954853451213,500783.7527445231,500783.7527445231
0.9,235.2675871383286,531045.0238680472,531045.0238680472
0.9,289.1503826001691,503192.68792313925,503192.68792313925
0.9,260.1589014494878,515268.09191184054,515268.09191184054
0.9,294.14992259385764,501785.5285632106,501785.5285632106
0.9,283.5082751822804,504818.38273037807,504818.38273037807
0.9,227.05951951101662,538106.4754483475,538106.4754483475
0.9,279.3295912636312,506140.85400819517,506140.85400819517
0.9,223.04222301701623,542168.2652589232,542168.2652589232
0.9,258.2982742711841,516355.7177860413,516355.7177860413
0.9,263.77513942899066,513295.91009446286,513295.91009446286
0.9,232.26553127925155,533637.4971774573,533637.4971774573
0.9,238.74634924366828,528813.3606788596,528813.3606788596
0.9,291.0913961032006,502736.4956122935,502736.4956122935
0.9,281.0518608520967,505529.5833178563,505529.5833178563
0.9,298.2688173070666,501059.12819046644,501059.12819046644
0.9,254.12647094294354,518907.68545876845,518907.68545876845
0.9,281.79152497105457,505290.35204286803,505290.35204286803
0.9,273.7423615420142,508437.71432949574,508437.71432949574
0.9,278.15737901179654,506515.2224152301,506515.2224152301
0.9,226.95731414799874,538603.1439861181,538603.1439861181
0.9,269.0227759761254,510427.93549369375,510427.93549369375
0.9,267.9967453747461,511015.5243152851,511015.5243152851
0.9,287.90181137713057,503529.9593056733,503529.9593056733
0.9,301.23766615357056,500343.0341888062,500343.0341888062
0.9,250.09366214087586,521268.89091400005,521268.89091400005
0.9,218.08090304330304,548664.5437971378,548664.5437971378
0.9,291.7634651585846,502467.7253684663,502467.7253684663
0.9,245.45972787009316,524031.69211743877,524031.69211743877
0.9,236.23972014472287,530500.6044155873,530500.6044155873
0.9,276.27538156524656,507363.0120735591,507363.0120735591
0.9,257.6600744660169,516644.9839763199,516644.9839763199
0.9,301.09609964577146,500390.58527855156,500390.58527855156
0.9,266.09031812519265,511814.7143029164,511814.7143029164
0.9,263.879814079602,513118.69139428344,513118.69139428344
0.9,258.2328480667211,516393.4218687998,516393.4218687998
0.9,267.99757404079054,510978.12826654577,510978.12826654577
0.9,284.5218421644757,504461.73528552265,504461.73528552265
0.9,256.8518020928123,517246.876373693,517246.876373693
0.9,238.5750523980552,529266.2550334621,529266.2550334621
0.9,304.8890172923275,499697.6190204763,499697.6190204763
0.9,218.57746080613566,548018.4484791327,548018.4484791327
0.9,261.2544490067461,514663.58826415334,514663.58826415334
0.9,260.597899795818,515253.76343802846,515253.76343802846
0.9,273.33030428806114,508529.3641706752,508529.3641706752
0.9,232.07044504217748,533788.5186252674,533788.5186252674
0.9,286.92711798588584,503816.609120898,503816.609120898
0.9,286.2426470182864,503958.99653554277,503958.99653554277
0.9,256.4506276519829,517434.86417904595,517434.86417904595
0.9,295.3907597507159,501554.5536693592,501554.5536693592
0.9,282.67254739113883,504948.85765280045,504948.85765280045
0.9,278.0777794208055,506584.7323431228,506584.7323431228
0.9,295.89640637650797,501498.762421169,501498.762421169
0.9,282.62508121920456,505076.3956241602,505076.3956241602
0.9,302.00612293103467,500238.0115419514,500238.0115419514
0.9,260.09896023606547,515459.9461622825,515459.9461622825
0.9,285.15380205286044,504381.92146518326,504381.92146518326
0.9,275.65436029659827,507520.4763096858,507520.4763096858
0.9,296.927494780474,501345.35606121545,501345.35606121545
0.9,279.39203287368184,506105.22963377635,506105.22963377635
0.9,241.2179399461853,526943.6838546047,526943.6838546047
0.9,218.38396629339854,548173.1047979642,548173.1047979642
0.9,298.25482949411906,501074.5105981591,501074.5105981591
0.9,286.2688998656873,503925.14744823216,503925.14744823216
0.9,220.82102796595544,545100.5276368145,545100.5276368145
0.9,296.26246385577815,501419.66660690814,501419.66660690814
0.9,275.9401481766463,507453.6021112205,507453.6021112205
0.9,251.626424375126,520313.35878699785,520313.35878699785
0.9,283.52990064897864,504730.42440353124,504730.42440353124
0.9,289.03344218384586,503241.28021262144,503241.28021262144
0.9,287.30561188083664,503598.78515945823,503598.78515945823
0.9,255.37971193046386,518303.50329608814,518303.50329608814
0.9,261.8541298360412,514282.5246086327,514282.5246086327
0.9,287.67159493693333,503593.0275491493,503593.0275491493
0.9,257.19262183959427,516978.64464770944,516978.64464770944
0.9,258.47930502208015,516329.8276629478,516329.8276629478
0.9,233.92988446297443,532119.885329792,532119.885329792
0.9,304.40538562937445,499835.9206853461,499835.9206853461
0.9,238.5725109554647,529404.5549958067,529404.5549958067
0.9,304.4189043275319,499789.88780402986,499789.88780402986
0.9,292.8774496428152,502212.7838316584,502212.7838316584
0.9,277.24465592840914,506910.2631563048,506910.2631563048
0.9,239.7571966904916,527805.2867370697,527805.2867370697
0.9,305.4859483265846,499595.9005807616,499595.9005807616
0.9,288.85177336140816,503322.3909270985,503322.3909270985
0.9,225.97699909578267,539696.4440957902,539696.4440957902
0.9,230.91888060492323,534876.375007319,534876.375007319
0.9,277.61823881650787,506724.20370234875,506724.20370234875
0.9,280.40520625322006,505678.6670253428,505678.6670253428
0.9,249.69584969119504,521536.0388357369,521536.0388357369
0.9,238.03988488236146,529612.916518078,529612.916518078
0.9,293.6255996379301,502040.04664717126,502040.04664717126
0.9,248.72499293289454,522004.7617444518,522004.7617444518
0.9,240.72876919119378,527111.0767167973,527111.0767167973
0.9,219.36684073337165,547088.591096657,547088.591096657
0.9,304.0735287804318,499865.97692947916,499865.97692947916
0.9,279.8588516355275,505944.3857544264,505944.3857544264
0.9,304.8586993281425,499748.44447509083,499748.44447509083
0.9,249.2671949771139,521613.5547258692,521613.5547258692
0.9,264.6233826866669,512684.74026066484,512684.74026066484
0.9,224.22768906525775,541350.7874250237,541350.7874250237
0.9,257.7898074728348,516457.5387796273,516457.5387796273
0.9,226.44527413507555,538807.803541495,538807.803541495
0.9,265.49434940481405,512207.04447376984,512207.04447376984
0.9,272.85837235865046,508785.20993878494,508785.20993878494
0.9,276.85375992733333,507165.2705462369,507165.2705462369
0.9,248.62624551707646,522210.0237393524,522210.0237393524
0.9,219.90705220063617,546016.6356312785,546016.6356312785
0.9,222.79592199545337,543031.0742814736,543031.0742814736
0.9,221.33961175778657,544313.1907500229,544313.1907500229
0.9,265.44638046839424,512298.60525162687,512298.60525162687
0.9,255.76176461036036,517966.70044487447,517966.70044487447
0.9,274.0909914719189,508268.30143096845,508268.30143096845
0.9,285.31266358992787,504309.64993442193,504309.64993442193
0.9,233.1431791197194,532571.1200098243,532571.1200098243
0.9,291.60743345469535,502544.84330107085,502544.84330107085
0.9,296.22263082036363,501426.2375160576,501426.2375160576
0.9,217.52128607680257,550346.9376721641,550346.9376721641
0.9,267.877335370347,511051.75473697245,511051.75473697245
0.9,229.4565179560462,535845.1121183237,535845.1121183237
0.9,276.38519753047564,507233.93415746506,507233.93415746506
0.9,219.23061930934355,547664.8746388245,547664.8746388245
0.9,244.00171974958351,525280.0834386166,525280.0834386166
0.9,243.14799328796926,525649.7844378531,525649.7844378531
0.9,266.8786565980949,511490.40155289444,511490.40155289444
0.9,269.17667881673543,510383.09695126134,510383.09695126134
0.9,291.76078984873095,502480.4106549802,502480.4106549802
0.9,295.02057155021254,501611.85270205856,501611.85270205856
0.9,284.13665398226624,504527.46628218767,504527.46628218767
0.9,292.794735296018,502234.2982814484,502234.2982814484
0.9,259.7338726003187,515636.7597026241,515636.7597026241
0.9,242.8374522640179,526029.0251090562,526029.0251090562
0.9,225.07960625000337,540118.2071639269,540118.2071639269
0.9,280.89152957970805,505598.91515424335,505598.91515424335
0.9,219.51710022307026,546478.5223936364,546478.5223936364
0.9,284.11260848011517,504662.01732654695,504662.01732654695
0.9,292.23469739090126,502315.85276623734,502315.85276623734
0.9,291.1780675886525,502664.8989451324,502664.8989451324
0.9,292.69525890358307,502301.61587991304,502301.61587991304
0.9,276.0952367057515,507381.7033878134,507381.7033878134
0.9,299.9493130754854,500599.9615230437,500599.9615230437
0.9,251.13467155216674,520620.7382047914,520620.7382047914
0.9,259.3617608727087,515878.83868209226,515878.83868209226
0.9,256.3623862297131,517631.8442709213,517631.8442709213
0.9,275.3356320487722,507735.31057010335,507735.31057010335
0.9,259.8263817761391,515553.1115051794,515553.1115051794
0.9,257.19483318941536,516765.5422660557,516765.5422660557
0.3,240.0045871935362,590854.2235847131,590854.2235847131
0.3,286.59618532585966,507588.6793245451,507588.6793245451
0.3,263.75050692560563,517813.72058341186,517813.72058341186
0.3,276.05386483836,510328.526891486,510328.526891486
0.3,262.27945377076753,519103.9065174167,519103.9065174167
0.3,264.6226809687253,517567.7428682724,517567.7428682724
0.3,266.4153104158006,516583.5451573038,516583.5451573038
0.3,272.948537748585,511820.8292621955,511820.8292621955
0.3,266.74301831968376,516139.89946340927,516139.89946340927
0.3,281.5590042306324,508804.19946182804,508804.19946182804
0.3,269.3766487463603,514329.44830048596,514329.44830048596
0.3,270.9482791405914,513371.4378421164,513371.4378421164
0.3,277.502519443206,509995.4351214027,509995.4351214027
0.3,268.7817706898673,514619.569141697,514619.569141697
0.3,270.56464752982095,513430.26595291926,513430.26595291926
0.3,241.2879108251572,584218.7878115196,584218.7878115196
0.3,263.44693519812733,518371.0220732932,518371.0220732932
0.3,240.74678064967216,586866.8483557496,586866.8483557496
0.3,281.94108002344177,508714.72239321395,508714.72239321395
0.3,268.6403530534624,514673.05299991864,514673.05299991864
0.3,254.78550587786333,537130.413313004,537130.413313004
0.3,268.2705425676707,515020.6723912896,515020.6723912896
0.3,259.25489427496865,525527.3968592163,525527.3968592163
0.3,279.3162489596861,509425.86262292264,509425.86262292264
0.3,242.0470280263006,580862.9753744856,580862.9753744856
0.3,274.0953885928093,511138.59844674595,511138.59844674595
0.3,269.81513528458834,513874.136233359,513874.136233359
0.3,264.6613838859366,517554.60520434537,517554.60520434537
0.3,271.6915562760346,512553.7670642466,512553.7670642466
0.3,265.02747410917266,517525.34015962004,517525.34015962004
0.3,263.1618544693127,518431.45246076386,518431.45246076386
0.3,269.1365443398314,514503.26487717225,514503.26487717225
0.3,263.50576396034893,518063.8169515393,518063.8169515393
0.3,282.4846663498175,508574.4979065671,508574.4979065671
0.3,279.75593777901236,509300.7270319955,509300.7270319955
0.3,272.36138375904176,512048.80225855793,512048.80225855793
0.3,242.2340834361697,579706.6752813752,579706.6752813752
0.3,272.63244105717774,512031.59640786576,512031.59640786576
0.3,266.9631661303647,515975.4992891114,515975.4992891114
0.3,256.0427950370645,533875.4930876398,533875.4930876398
0.3,267.1728287574484,515587.50215692865,515587.50215692865
0.3,256.86282021266,531564.1113997488,531564.1113997488
0.3,243.95677769918464,571491.0047605865,571491.0047605865
0.3,257.27167216210586,530961.0825100834,530961.0825100834
0.3,258.7062949600489,526859.9414303646,526859.9414303646
0.3,244.44001063814548,569346.7178204234,569346.7178204234
0.3,245.48991717305617,565483.5092116203,565483.5092116203
0.3,252.92129718731024,542223.1677197869,542223.1677197869
0.3,252.30864985545801,544065.1506768868,544065.1506768868
0.3,274.9804933388205,510851.7188159546,510851.7188159546
0.3,265.423723844056,517140.0710814435,517140.0710814435
0.3,246.38739540177588,561946.413650308,561946.413650308
0.3,271.581103867948,512787.4262082749,512787.4262082749
0.3,260.52427760059237,522398.35040431865,522398.35040431865
0.3,242.89149978218313,576092.215485335,576092.215485335
0.3,249.58769168545157,551871.560148702,551871.560148702
0.3,247.15098762271916,559486.5192154081,559486.5192154081
0.3,253.9492786332173,539513.305209052,539513.305209052
0.3,256.9164411411369,531400.3239809239,531400.3239809239
0.3,257.0781757049286,531064.8347439035,531064.8347439035
0.3,242.05663301021355,580420.8343349954,580420.8343349954
0.3,269.57836282614016,514080.58144125267,514080.58144125267
0.3,272.63244105717774,512031.59640786576,512031.59640786576
0.3,242.03711242059313,581151.6616408888,581151.6616408888
0.3,266.7518902647889,516137.44874463417,516137.44874463417
0.3,255.58025574018978,535093.7677012713,535093.7677012713
0.3,243.85674331872698,571792.3368718578,571792.3368718578
0.3,241.73578300152548,582074.4940646106,582074.4940646106
0.3,244.24590853326637,570539.6644149054,570539.6644149054
0.3,258.2687846831524,528156.7195786173,528156.7195786173
0.3,243.70563089650102,572669.6216470152,572669.6216470152
0.3,275.1906292140728,510667.34181636735,510667.34181636735
0.3,272.1429088625886,512309.89503094205,512309.89503094205
0.3,260.8727505480385,521645.37296743836,521645.37296743836
0.3,261.82662590968204,519871.5450011485,519871.5450011485
0.3,247.92865324644467,557177.6114271538,557177.6114271538
0.3,245.92145307662332,563941.5563868004,563941.5563868004
0.3,242.64608404185012,577674.6963329106,577674.6963329106
0.3,265.8390227820754,516967.8336279613,516967.8336279613
0.3,250.29553132203145,549824.8869081498,549824.8869081498
0.3,240.54850848161277,588161.6044967471,588161.6044967471
0.3,243.76409411821965,572527.9128442957,572527.9128442957
0.3,240.09955442051057,590724.8674053766,590724.8674053766
0.3,244.60107539834968,568985.5464046302,568985.5464046302
0.3,248.9352340082387,554039.5943244421,554039.5943244421
0.3,250.02956049737455,550636.750756548,550636.750756548
0.3,261.9524178945494,519720.94022205553,519720.94022205553
0.3,258.61455685333317,527366.3173800802,527366.3173800802
0.3,241.32692310263627,583924.109278285,583924.109278285
0.3,259.21426425185314,525699.9313630306,525699.9313630306
0.3,240.27234483677256,590008.2527185091,590008.2527185091
0.3,257.7779264771335,529443.1942774983,529443.1942774983
0.3,246.873342592862,560285.2543412029,560285.2543412029
0.3,249.66219750153684,551443.5934632684,551443.5934632684
0.3,260.21685321927646,523217.66081756155,523217.66081756155
0.3,251.37820992339465,546846.940910662,546846.940910662
0.3,244.2649640238704,570275.1767722265,570275.1767722265
0.3,256.25804688559725,533306.8932742521,533306.8932742521
0.3,261.16994221884386,520933.444835352,520933.444835352
0.3,255.47344741292505,535308.8512941021,535308.8512941021
0.3,243.69538465146886,572931.8264623205,572931.8264623205
0.3,253.42495453732585,540839.0328545785,540839.0328545785
0.3,272.20767610224704,512220.6717074598,512220.6717074598
0.3,251.12313175242159,547706.1106259408,547706.1106259408
0.3,254.90225989384683,536986.9022267247,536986.9022267247
0.3,258.6342211891638,527057.9358807178,527057.9358807178
0.3,244.6382693098642,568792.2102859906,568792.2102859906
0.3,256.65284639404894,532062.7741118316,532062.7741118316
0.3,247.95635057647075,556851.1282533123,556851.1282533123
0.3,257.74763830954345,529633.3614049205,529633.3614049205
0.3,243.24205256082462,574562.5646498564,574562.5646498564
0.3,248.6220224902197,554729.9389711428,554729.9389711428
0.3,263.1443054464854,518570.76532610785,518570.76532610785
0.3,261.384142674345,520437.35027123766,520437.35027123766
0.3,268.46034132706205,514847.37241352285,514847.37241352285
0.3,245.74754072025306,564510.4812138183,564510.4812138183
0.3,261.272472603205,520811.9796972137,520811.9796972137
0.3,244.04534619626438,571072.4340343501,571072.4340343501
0.3,265.13126456974555,517354.26501125295,517354.26501125295
0.3,265.3595677519061,517210.95774117246,517210.95774117246
0.3,256.7137581072281,532042.9341338677,532042.9341338677
0.3,255.4599037025261,535556.9051389962,535556.9051389962
0.3,261.79314699358406,519955.0763777292,519955.0763777292
0.3,255.81444431673424,534706.9523084828,534706.9523084828
0.3,247.85420077001723,557182.4115560106,557182.4115560106
0.3,253.76623783920888,539991.4445650441,539991.4445650441
0.3,263.6688844948711,518047.8985938664,518047.8985938664
0.3,261.49508368109406,520415.85448456765,520415.85448456765
0.3,248.97759409569534,553793.5542962239,553793.5542962239
0.3,247.61231321762978,557919.3903598376,557919.3903598376
0.3,255.6483988283524,534904.8456529693,534904.8456529693
0.3,282.4384291071868,508611.67237504333,508611.67237504333
0.3,252.17685214740703,544402.2058129872,544402.2058129872
0.3,260.4563491776836,522708.76357034175,522708.76357034175
0.3,260.9689706210655,521393.0176667498,521393.0176667498
0.3,245.07678308973055,567024.7717971599,567024.7717971599
0.3,259.66476259560426,524625.447673494,524625.447673494
0.3,255.82824475492586,534540.6111214886,534540.6111214886
0.3,260.68048280176384,522282.97581196413,522282.97581196413
0.3,252.7353149834893,542885.2846138632,542885.2846138632
0.3,267.0479199921663,515972.8722705231,515972.8722705231
0.3,247.47602501276322,558341.6057045269,558341.6057045269
0.3,241.46622872790164,583594.4714864222,583594.4714864222
0.3,269.75369299767834,513905.8557231509,513905.8557231509
0.3,252.69193071382097,543060.3842111443,543060.3842111443
0.3,252.1514849186668,544454.7077677358,544454.7077677358
0.3,258.6523290850645,527002.8606354805,527002.8606354805
0.3,240.53723541939434,588219.3786936076,588219.3786936076
0.3,246.65010215236458,561239.7000872648,561239.7000872648
0.3,246.25755119139035,562694.6562824486,562694.6562824486
0.3,248.99183413223798,553644.1631748757,553644.1631748757
0.3,257.64943773944213,529932.5861644818,529932.5861644818
0.3,241.7028096060898,582492.7694011393,582492.7694011393
0.3,248.15769483157084,556261.2034786337,556261.2034786337
0.3,260.35126745032466,522813.21441144065,522813.21441144065
0.3,243.867117170368,571786.5168272504,571786.5168272504
0.3,264.6226809687253,517567.7428682724,517567.7428682724
0.3,248.5978248310801,554989.6089956325,554989.6089956325
0.3,267.16083139802066,515682.50333758455,515682.50333758455
0.3,260.34345955020905,522956.66853932606,522956.66853932606
0.3,245.75451635793348,564476.1075974181,564476.1075974181
0.3,263.73456279656756,518010.90573430073,518010.90573430073
0.3,246.46124381392903,561830.4580673302,561830.4580673302
0.3,242.36886935038766,579054.8977943966,579054.8977943966
0.3,242.3270458090366,579179.1230294408,579179.1230294408
0.3,243.15099430117303,575355.1650879299,575355.1650879299
0.3,262.0394064763472,519613.2192359493,519613.2192359493
0.3,247.43328284633606,558490.2486504028,558490.2486504028
0.3,245.16543980132704,566940.0817135541,566940.0817135541
0.3,248.1481309700906,556519.6288001526,556519.6288001526
0.3,260.2238405584959,523107.2981048405,523107.2981048405
0.3,244.01591414387357,571348.859174473,571348.859174473
0.3,253.60905584310018,540517.7847149745,540517.7847149745
0.3,255.1684241057056,536183.2986524056,536183.2986524056
0.3,249.04983025528315,553555.5817768212,553555.5817768212
0.3,261.56192904503894,520358.8398410813,520358.8398410813
0.3,258.61455685333317,527366.3173800802,527366.3173800802
0.3,253.71644347652241,540111.2053349774,540111.2053349774
0.3,246.14821227684735,563001.9338656728,563001.9338656728
0.3,254.09591502169772,539202.1819395465,539202.1819395465
0.3,256.6471202375221,532356.2644707011,532356.2644707011
0.3,248.20984878217743,556129.6091740449,556129.6091740449
0.3,250.55917850689923,549189.3150888833,549189.3150888833
0.3,249.27949998693876,552967.7207286927,552967.7207286927
0.3,285.2431116796761,508026.33373038785,508026.33373038785
0.3,260.9158702595729,521492.5701076455,521492.5701076455
0.3,253.16250685050233,541651.8868892037,541651.8868892037
0.3,269.75369299767834,513905.8557231509,513905.8557231509
0.3,240.27145528686415,590110.0185797801,590110.0185797801
0.3,244.55125594788836,569119.2138687586,569119.2138687586
0.3,252.17685214740703,544402.2058129872,544402.2058129872
0.3,261.30123014818923,520668.78096033086,520668.78096033086
0.3,242.39871585545745,578852.6139445959,578852.6139445959
0.3,247.8408687263525,557420.7145516516,557420.7145516516
0.3,249.34238426078463,552749.8302863357,552749.8302863357
0.3,268.46034132706205,514847.37241352285,514847.37241352285
0.3,243.65678757905636,573018.0030591162,573018.0030591162
0.3,247.84272141726942,557397.6053721632,557397.6053721632
0.3,256.3167189381809,533287.2287033868,533287.2287033868
0.3,261.9694677828693,519656.1567065468,519656.1567065468
0.3,253.56897058469693,540632.9942275863,540632.9942275863
0.3,246.7910291234008,560870.2970181156,560870.2970181156
0.3,265.05167544036516,517502.4709767498,517502.4709767498
0.3,259.61420252585555,524987.8866562955,524987.8866562955
0.3,253.62799214543762,540435.2017064493,540435.2017064493
0.3,253.1052973762158,541993.1153440182,541993.1153440182
0.3,254.17024839446978,539091.7506685171,539091.7506685171
0.3,259.0094617484927,526408.6062735897,526408.6062735897
0.3,244.00193770423186,571357.9518103851,571357.9518103851
0.3,253.80243275417024,539893.3127029126,539893.3127029126
0.3,240.23407830080797,590220.3812581872,590220.3812581872
0.3,257.845833761505,529347.2845562391,529347.2845562391
0.3,253.53712099527706,540833.557126798,540833.557126798
0.3,244.1231814979805,570795.6964437778,570795.6964437778
0.3,260.144521444777,523774.5502926225,523774.5502926225
0.3,247.9776262499261,556837.5497182866,556837.5497182866
0.3,246.96758685500998,560185.9104074846,560185.9104074846
0.3,253.10598588294707,541849.3843490181,541849.3843490181
0.3,249.21863148082105,553081.2590528541,553081.2590528541
0.3,245.01557413955348,567424.3341612028,567424.3341612028
0.3,240.18260948222056,590479.0054309216,590479.0054309216
0.3,251.3542489669699,546944.2854807216,546944.2854807216
0.3,252.56590559311184,543622.6423067951,543622.6423067951
0.3,258.4368185197734,527967.1112629421,527967.1112629421
0.3,248.66474505939433,554699.948839,554699.948839
0.3,260.09598627113706,523780.79079643125,523780.79079643125
0.3,251.1978076786229,547550.338290155,547550.338290155
0.3,247.4240308660909,558556.0538690574,558556.0538690574
0.3,253.80243275417024,539893.3127029126,539893.3127029126
0.3,246.07615859626716,563294.2652798786,563294.2652798786
0.3,253.56097669324492,540691.8788949158,540691.8788949158
0.3,242.2947995661031,579282.5491377574,579282.5491377574
0.3,280.48530533659175,509179.8782961427,509179.8782961427
0.3,257.544056176088,530163.118470346,530163.118470346
0.3,246.8710844863955,560474.3076501394,560474.3076501394
0.3,258.0559171150437,528849.5662822258,528849.5662822258
0.3,244.5092515712152,569248.1391674043,569248.1391674043
0.3,244.54536495323492,569165.1977758561,569165.1977758561
0.3,257.9050991901813,529250.5554973703,529250.5554973703
0.3,265.1071401836063,517408.9868478456,517408.9868478456
0.3,261.34484850565906,520557.6473041773,520557.6473041773
0.3,254.1399810256381,539127.6634356173,539127.6634356173
0.3,261.2842933295729,520732.6951557031,520732.6951557031
0.3,242.10422027660664,580330.484041398,580330.484041398
0.3,260.94147549900003,521481.6766713426,521481.6766713426
0.3,255.82235595277876,534667.3162922366,534667.3162922366
0.3,261.06280346858597,521211.0448710678,521211.0448710678
0.3,260.054699445712,523842.6753252476,523842.6753252476
0.3,267.10048753470517,515870.10046954954,515870.10046954954
0.3,260.0530961444307,523895.5273822747,523895.5273822747
0.3,261.3405563268945,520558.79096208874,520558.79096208874
0.3,253.54660373305543,540808.967064765,540808.967064765
0.3,265.41789016753887,517154.60301858676,517154.60301858676
0.3,274.0952935639471,511138.7393827886,511138.7393827886
0.3,258.97344680585127,526509.3196407917,526509.3196407917
0.3,246.86523886480623,560480.9853490067,560480.9853490067
0.3,251.15669208382832,547591.3468664108,547591.3468664108
0.3,252.79919236927987,542859.1906919265,542859.1906919265
0.3,253.7138131421362,540192.7329021906,540192.7329021906
0.3,261.0863699681325,521146.58977815585,521146.58977815585
0.3,261.5571079083256,520370.98643771943,520370.98643771943
0.3,251.12356970006658,547643.333536761,547643.333536761
0.3,242.08487488466608,580348.3965447193,580348.3965447193
0.3,252.83047745029768,542757.7883278801,542757.7883278801
0.3,257.5545981137014,530154.7049942792,530154.7049942792
0.3,257.88258676861494,529331.2205757403,529331.2205757403
0.3,253.64947366896723,540338.0868637947,540338.0868637947
0.3,253.66030420126128,540321.3912338725,540321.3912338725
0.3,248.35026134026455,555758.7204274894,555758.7204274894
0.3,246.47272596853432,561786.6734129868,561786.6734129868
0.3,258.97687806141397,526478.388795771,526478.388795771
0.3,263.44693519812733,518371.0220732932,518371.0220732932
0.3,248.59778064426553,554999.1264436452,554999.1264436452
0.3,243.867117170368,571786.5168272504,571786.5168272504
0.3,244.5092515712152,569248.1391674043,569248.1391674043
0.3,246.96758685500998,560185.9104074846,560185.9104074846
0.3,242.3155587410298,579268.8238248862,579268.8238248862
0.3,260.3462329048692,522831.0542304259,522831.0542304259
0.3,245.97442277704872,563637.512469555,563637.512469555
0.3,261.0863699681325,521146.58977815585,521146.58977815585
0.3,263.69035674923146,518017.32258635235,518017.32258635235
0.3,258.39195877610786,527999.3447306197,527999.3447306197
0.3,241.32692310263627,583924.109278285,583924.109278285
0.3,248.1235871379432,556556.7558854782,556556.7558854782
0.3,252.69520357941337,543022.8851774225,543022.8851774225
0.3,242.3844731960849,578905.4177364472,578905.4177364472
0.3,240.1936887366054,590466.4659437634,590466.4659437634
0.3,240.23407830080797,590220.3812581872,590220.3812581872
0.3,248.98671502711179,553763.2461559771,553763.2461559771
0.3,268.32495488712755,515011.8245727931,515011.8245727931
0.3,261.02562137762607,521230.9264090773,521230.9264090773
0.3,247.73534700786794,557599.6971004216,557599.6971004216
0.3,246.19964565048247,562905.0066317308,562905.0066317308
0.3,269.56113968300633,514145.66044458974,514145.66044458974
0.3,263.1443054464854,518570.76532610785,518570.76532610785
0.3,249.21863148082105,553081.2590528541,553081.2590528541
0.3,253.69187757382025,540243.2900084793,540243.2900084793
0.3,268.3490143381689,515008.6831067902,515008.6831067902
0.3,246.22302549188367,562886.3601356953,562886.3601356953
0.3,251.17621375024012,547557.1306940104,547557.1306940104
0.3,259.5994385140896,524992.3003874054,524992.3003874054
0.3,247.61231321762978,557919.3903598376,557919.3903598376
0.3,258.41046166445847,527972.1229468022,527972.1229468022
0.3,268.3490143381689,515008.6831067902,515008.6831067902
0.3,252.69520357941337,543022.8851774225,543022.8851774225
0.3,253.69187757382025,540243.2900084793,540243.2900084793
0.3,267.10048753470517,515870.10046954954,515870.10046954954
0.3,252.8148887162065,542796.1875800326,542796.1875800326
0.3,245.05249889830043,567317.7295207942,567317.7295207942
0.3,268.2739313890154,515012.6011140324,515012.6011140324
0.3,265.1129010080094,517408.3557835686,517408.3557835686
0.3,252.16842364423135,544446.4564187881,544446.4564187881
0.3,271.6811922981963,512557.33071788785,512557.33071788785
0.3,257.9435483295269,529235.5096937004,529235.5096937004
0.3,257.9437972294989,529231.6769751892,529231.6769751892
0.3,248.7270977376661,554619.5538493877,554619.5538493877
0.3,240.54636507468837,588168.7099636954,588168.7099636954
0.3,245.1656621393499,566874.5626418417,566874.5626418417
0.3,254.16042814896082,539119.0439982507,539119.0439982507
0.3,244.01591414387357,571348.859174473,571348.859174473
0.3,242.39848811274084,578852.7681609584,578852.7681609584
0.3,252.80678875947498,542833.7292242143,542833.7292242143
0.3,252.80843773637284,542822.8312336172,542822.8312336172
0.3,245.16569877698012,566874.5474729997,566874.5474729997
0.3,248.1400912508214,556532.9088601036,556532.9088601036
0.3,245.97399203705157,563645.7819032626,563645.7819032626
0.3,248.98671502711179,553763.2461559771,553763.2461559771
0.3,248.1400912508214,556532.9088601036,556532.9088601036
0.3,254.16042814896082,539119.0439982507,539119.0439982507
0.3,242.39848811274084,578852.7681609584,578852.7681609584
0.3,254.48348511160358,537803.8212433312,537803.8212433312
0.3,252.98572360859953,542088.4948219033,542088.4948219033
0.3,268.3494102084885,514925.5281299036,514925.5281299036
0.3,274.5614079835727,510942.0400501726,510942.0400501726
