c_late,c_early,makespan,total_crash_cost,penalty_applied,bonus_applied,net_cost,status
0.0,56.56565656565657,390,0.0,0.0,0.0,0.0,OPTIMAL
0.0,58.58585858585859,390,0.0,0.0,0.0,0.0,OPTIMAL
1.5151515151515151,40.40404040404041,249,0.0,9.09090909090909,0.0,9.09090909090909,OPTIMAL
1.5151515151515151,42.42424242424243,249,0.0,9.09090909090909,0.0,9.09090909090909,OPTIMAL
1.5151515151515151,44.44444444444445,249,0.0,9.09090909090909,0.0,9.09090909090909,OPTIMAL
1.5151515151515151,46.46464646464647,249,0.0,9.09090909090909,0.0,9.09090909090909,OPTIMAL
1.5151515151515151,48.484848484848484,249,0.0,9.09090909090909,0.0,9.09090909090909,OPTIMAL
1.5151515151515151,50.505050505050505,249,0.0,9.09090909090909,0.0,9.09090909090909,OPTIMAL
1.5151515151515151,52.525252525252526,249,0.0,9.09090909090909,0.0,9.09090909090909,OPTIMAL
1.5151515151515151,54.54545454545455,249,0.0,9.09090909090909,0.0,9.09090909090909,OPTIMAL
1.5151515151515151,56.56565656565657,249,0.0,9.09090909090909,0.0,9.09090909090909,OPTIMAL
1.5151515151515151,58.58585858585859,249,0.0,9.09090909090909,0.0,9.09090909090909,OPTIMAL
0.0,60.60606060606061,250,0.0,0.0,0.0,0.0,OPTIMAL
0.0,62.62626262626263,250,0.0,0.0,0.0,0.0,OPTIMAL
0.0,64.64646464646465,250,0.0,0.0,0.0,0.0,OPTIMAL
0.0,66.66666666666667,250,0.0,0.0,0.0,0.0,OPTIMAL
0.0,68.68686868686869,234,600.0,0.0,618.1818181818182,-18.181818181818244,OPTIMAL
0.0,70.70707070707071,231,810.0,0.0,848.4848484848485,-38.4848484848485,OPTIMAL
0.0,72.72727272727273,231,810.0,0.0,872.7272727272727,-62.72727272727275,OPTIMAL
0.0,74.74747474747475,231,810.0,0.0,896.969696969697,-86.969696969697,OPTIMAL
0.0,76.76767676767678,231,810.0,0.0,921.2121212121212,-111.21212121212125,OPTIMAL
0.0,78.7878787878788,231,810.0,0.0,945.4545454545455,-135.4545454545455,OPTIMAL
