alpha,makespan,labor_cost,total_cost
0.9,262.03663219721705,499968.3830437844,499968.3830437844
0.9,231.7078274714284,513976.73353022744,513976.73353022744
0.9,222.43408726421964,524615.0337074582,524615.0337074582
0.9,224.18317737749885,521688.01081800996,521688.01081800996
0.9,252.70578196766598,500746.00009236694,500746.00009236694
0.9,226.16494881084998,518930.7707452377,518930.7707452377
0.9,234.79539112399962,511536.20111861866,511536.20111861866
0.9,228.88821745500718,516095.35096312716,516095.35096312716
0.9,223.77631835234416,522574.29877974733,522574.29877974733
0.9,222.79803382938272,524368.6417975811,524368.6417975811
0.9,234.71855569241797,511592.4077481667,511592.4077481667
0.9,241.38623514649007,506875.30442832335,506875.30442832335
0.9,233.01396499036466,512916.37940014986,512916.37940014986
0.6,307.47981145639943,503113.3557360197,503113.3557360197
0.6,222.24815067004644,583656.5312767089,583656.5312767089
0.6,225.08752458080062,577656.5773657124,577656.5773657124
0.6,222.62648407833808,582150.9560065313,582150.9560065313
0.6,227.7637880322348,570618.6876173852,570618.6876173852
0.6,237.94801125016232,556114.2560126107,556114.2560126107
0.6,237.3768652932726,556535.4784760708,556535.4784760708
0.6,227.54090610441443,571201.7703400597,571201.7703400597
0.6,291.2411699050168,508652.5409793834,508652.5409793834
0.6,232.5089285837413,563971.4770734464,563971.4770734464
0.6,247.44720666709517,544862.829428134,544862.829428134
0.6,222.8865572909918,581727.4510118333,581727.4510118333
0.6,300.7156016927769,505075.0970117316,505075.0970117316
0.6,228.0786145336587,570248.8520394501,570248.8520394501
0.6,282.23481968655494,513229.2497730665,513229.2497730665
0.6,223.67294372501604,579312.7356569157,579312.7356569157
0.6,298.69953728482943,505795.42121943075,505795.42121943075
0.6,223.1032290417669,580514.23232126,580514.23232126
0.6,238.7967897101539,555070.2905551922,555070.2905551922
0.6,222.2545377153824,582707.3924497751,582707.3924497751
0.6,247.9533631482226,544642.0741243775,544642.0741243775
0.6,232.22858200439364,564371.8760060534,564371.8760060534
0.6,235.67253858079096,558727.931398479,558727.931398479
0.6,251.46511922089095,541034.1368517564,541034.1368517564
0.6,238.22618543278605,555894.699969089,555894.699969089
0.6,223.4857430722347,580497.2972207717,580497.2972207717
0.6,227.17400837896596,572452.9989677416,572452.9989677416
0.6,225.89036352617717,574884.1456117053,574884.1456117053
0.6,222.30281894675548,582656.4172323229,582656.4172323229
0.6,291.96216648927765,508507.67619562557,508507.67619562557
0.6,231.22586395699054,566590.619794663,566590.619794663
0.6,242.59643721136217,550420.1106715434,550420.1106715434
0.6,250.12783631322287,542303.5391845976,542303.5391845976
0.6,245.7664865412626,546945.7355762873,546945.7355762873
0.6,268.1600878092898,525364.9051935883,525364.9051935883
0.6,225.319599909271,575919.6182653772,575919.6182653772
0.6,249.9947623713328,542650.3587556998,542650.3587556998
0.6,261.554348161453,530783.3301133565,530783.3301133565
0.6,229.37480054544145,568298.3091081284,568298.3091081284
0.6,241.73145673280388,551546.2776773789,551546.2776773789
0.6,234.07359552388186,560970.8431505447,560970.8431505447
0.6,227.51224140623947,571641.6902967312,571641.6902967312
0.6,236.37663487611422,557895.2263024377,557895.2263024377
0.6,230.85051963554244,566789.751456479,566789.751456479
0.6,283.65602331844184,512531.9938734183,512531.9938734183
0.6,307.0563992481921,503129.15159648506,503129.15159648506
0.6,282.7208022018438,513165.12476353464,513165.12476353464
0.6,305.2978888970366,503624.22474641784,503624.22474641784
0.6,298.3343398880228,505969.6048069229,505969.6048069229
0.6,241.0181047872025,552563.7073125059,552563.7073125059
0.6,277.395957113953,517078.2914408138,517078.2914408138
0.6,242.9452908733797,550154.9271376691,550154.9271376691
0.6,267.6802984989194,525473.4316640501,525473.4316640501
0.6,288.25065898975396,510126.8156063897,510126.8156063897
0.6,266.77116951540495,526184.8302504295,526184.8302504295
0.6,264.6494401647262,527820.8290615481,527820.8290615481
0.6,279.7143624694454,515349.62606661307,515349.62606661307
0.6,242.1584798613727,551139.8273502094,551139.8273502094
0.6,296.5177613172821,506512.48498483223,506512.48498483223
0.6,276.3705977957519,517971.94376134576,517971.94376134576
0.6,305.6213794467478,503604.1009714878,503604.1009714878
0.6,265.93453540155423,526809.1121416157,526809.1121416157
0.6,278.32183770682127,516427.81008647324,516427.81008647324
0.6,222.91167859671975,581265.2357351307,581265.2357351307
0.6,253.16183653840412,539484.4625145574,539484.4625145574
0.6,223.4861611518287,579961.1071823745,579961.1071823745
0.6,273.06919748073966,520681.5020347395,520681.5020347395
0.6,250.4342984029261,542214.445822379,542214.445822379
0.6,262.97312069053373,529450.2630395375,529450.2630395375
0.6,269.24683276492215,524063.9120098976,524063.9120098976
0.6,262.2608840662628,530121.9203760065,530121.9203760065
0.6,247.42531396972103,545316.7408619407,545316.7408619407
0.6,223.08687642969116,581120.1795976429,581120.1795976429
0.6,233.30338157208294,562467.1166279616,562467.1166279616
0.6,236.30790710313835,558311.3616243387,558311.3616243387
0.6,239.16228184386165,554825.4964118681,554825.4964118681
0.6,246.13078607542676,546476.7611151132,546476.7611151132
0.6,234.7413091543544,559693.8386574524,559693.8386574524
0.6,278.16478240485594,516748.35594670137,516748.35594670137
0.6,294.3687464173808,507431.9520456133,507431.9520456133
0.6,258.80814565780156,533734.50973956,533734.50973956
0.6,305.0401758190844,503834.85092954093,503834.85092954093
0.6,249.2755299175954,543210.1916640305,543210.1916640305
0.6,304.19992865998273,504107.85295633576,504107.85295633576
0.6,240.6872123607687,553054.009473727,553054.009473727
0.6,243.86978985460715,549090.3698711126,549090.3698711126
0.6,271.4539082792284,521939.8697576893,521939.8697576893
0.6,223.4861611518287,579961.1071823745,579961.1071823745
0.6,226.53351293936007,573472.0060253501,573472.0060253501
0.6,244.47731225199203,548494.4275068352,548494.4275068352
0.6,275.8435277770867,518373.06758228637,518373.06758228637
0.6,271.1240374840117,522681.30127083056,522681.30127083056
0.6,241.20417345255018,552348.3012606101,552348.3012606101
0.6,263.1101095339345,529357.4606444819,529357.4606444819
0.6,267.3780407360039,525601.35993927,525601.35993927
0.6,274.6187991833233,519365.85907738697,519365.85907738697
0.6,226.43562970023936,574175.0959879463,574175.0959879463
0.6,258.52388287920377,533928.599756721,533928.599756721
0.6,241.55347230044148,552066.7235281516,552066.7235281516
0.6,260.07859996312465,532271.397823327,532271.397823327
0.6,271.7631020767592,521830.8778153439,521830.8778153439
0.6,228.73163404064542,569492.5546363251,569492.5546363251
0.6,258.3051281559057,534134.6601064741,534134.6601064741
0.6,232.71874290122983,563651.7945744002,563651.7945744002
0.6,235.21492446038937,559293.9942295698,559293.9942295698
0.6,297.49956925793936,506233.1303242575,506233.1303242575
0.6,238.75157425409725,555435.3243057532,555435.3243057532
0.6,252.86121936609032,539719.4658008758,539719.4658008758
0.6,259.36207136416647,533201.2955433225,533201.2955433225
0.6,269.5326040026006,523942.56933117413,523942.56933117413
0.6,274.4636338367083,519536.43194451096,519536.43194451096
0.6,253.33422821737454,539215.4184503923,539215.4184503923
0.6,259.4208667266914,533089.8361355219,533089.8361355219
0.6,259.1063349272528,533388.9841167303,533388.9841167303
0.6,265.8569540239168,527185.7924695569,527185.7924695569
0.6,260.23792740968906,532198.7801941871,532198.7801941871
0.6,297.22435173954557,506277.5261937125,506277.5261937125
0.6,293.1338306307681,507846.1214175994,507846.1214175994
0.6,248.8512990116571,544036.0486614665,544036.0486614665
0.6,300.43247286948105,505268.5793426236,505268.5793426236
0.6,223.68626307315964,579129.9415803169,579129.9415803169
0.6,246.96536990373428,545644.9554720784,545644.9554720784
0.6,262.701729163268,529673.5910323302,529673.5910323302
0.6,294.8496978644711,507350.5789214774,507350.5789214774
0.6,244.79021211779434,548341.7767409036,548341.7767409036
0.6,270.77898023443544,522689.5199005904,522689.5199005904
0.6,249.74744386535775,542776.5860483905,542776.5860483905
0.6,257.4947708051181,534928.5871772855,534928.5871772855
0.6,234.35091475016145,560286.132558336,560286.132558336
0.6,238.48938983321642,555701.466442392,555701.466442392
0.6,262.4700894946939,529984.1388990481,529984.1388990481
0.6,233.14210443004222,562954.9412381605,562954.9412381605
0.6,297.03580211647227,506486.3643262788,506486.3643262788
0.6,250.63422246214773,542078.1102423257,542078.1102423257
0.6,253.02760005128528,539648.0185469383,539648.0185469383
0.6,293.3283131718709,507794.6390971901,507794.6390971901
0.6,229.35899396002836,568638.6306540873,568638.6306540873
0.6,287.5102761188153,510645.849950871,510645.849950871
0.6,285.9099387733686,511293.1392470216,511293.1392470216
0.6,244.95825426934758,547964.2910775959,547964.2910775959
0.6,285.00397481761496,511774.50140809175,511774.50140809175
0.6,269.17403613400694,524305.0386828576,524305.0386828576
0.6,283.4350118236035,512713.4900697936,512713.4900697936
0.6,251.01804300872064,541609.0043177828,541609.0043177828
0.6,255.27767267236496,537215.5763616357,537215.5763616357
0.6,289.5169226614104,509518.51411009027,509518.51411009027
0.6,246.45298500254216,546264.4453603532,546264.4453603532
0.6,274.0747387244025,519883.32030531263,519883.32030531263
0.6,224.22375843873724,578748.6369992158,578748.6369992158
0.6,230.45613723075874,567109.7674547759,567109.7674547759
0.6,265.1234316704438,527549.7997051658,527549.7997051658
0.6,261.486907779612,531172.8073127898,531172.8073127898
0.6,243.19512547552316,549902.02316025,549902.02316025
0.6,225.75391518996295,575181.0616009166,575181.0616009166
0.6,260.9732144663321,531434.7809413535,531434.7809413535
0.6,262.6611073688572,529971.718937296,529971.718937296
0.6,264.95488537608975,527678.7848017802,527678.7848017802
0.6,262.1563657971272,530524.0871273277,530524.0871273277
0.6,253.3898507377353,539109.5138787843,539109.5138787843
0.6,274.8996073104603,519311.20131693425,519311.20131693425
0.6,260.4478144777255,531913.4104853729,531913.4104853729
0.6,229.81792984720136,568248.4257481415,568248.4257481415
0.6,277.32741550242514,517422.7994645616,517422.7994645616
0.6,249.5094202782639,542912.3067676306,542912.3067676306
0.6,225.45503108336632,575622.287797863,575622.287797863
0.6,273.2279920270636,520448.29799035203,520448.29799035203
0.6,246.29480185641393,546334.8435516539,546334.8435516539
0.6,231.3570421519112,566002.9546660745,566002.9546660745
0.6,265.3119903326358,527479.53565393,527479.53565393
0.6,241.90272553620898,551302.5483162951,551302.5483162951
0.6,299.3009773692457,505652.81956171093,505652.81956171093
0.6,259.69127828521226,532924.9816599222,532924.9816599222
0.6,257.3278335162718,535045.517569006,535045.517569006
0.6,254.8012710115249,537638.3074005067,537638.3074005067
0.6,266.20880455477817,526793.1629460796,526793.1629460796
0.6,261.8188233093215,530545.2268535765,530545.2268535765
0.6,227.0275206819543,573034.2787003622,573034.2787003622
0.6,253.94941264138706,538484.5572151236,538484.5572151236
0.6,265.39419163725313,527294.2355073353,527294.2355073353
0.6,275.9925528159858,518343.02421855705,518343.02421855705
0.6,233.50683281766402,562021.7529481815,562021.7529481815
0.6,291.06779014123265,508852.2479297921,508852.2479297921
0.6,232.12065316017987,564544.5533490024,564544.5533490024
0.6,227.10919675875707,572596.1469430078,572596.1469430078
0.6,289.25975422763497,509698.0335639862,509698.0335639862
0.6,224.10750568015078,578836.614542932,578836.614542932
0.6,270.1850451280978,523375.65595185105,523375.65595185105
0.6,266.52450581596173,526369.504173763,526369.504173763
0.6,234.9479561956192,559400.1056882264,559400.1056882264
0.6,251.01656902967164,541744.9986409552,541744.9986409552
0.6,259.1018778385994,533539.6810336984,533539.6810336984
0.6,251.98823950869888,540648.118805709,540648.118805709
0.6,238.57939392086703,555462.6709797138,555462.6709797138
0.6,258.0642996375084,534270.5125466511,534270.5125466511
0.6,239.49070836691047,554499.4432802526,554499.4432802526
0.6,292.971994324642,508028.5155712839,508028.5155712839
0.6,289.46213913594585,509673.869356555,509673.869356555
0.6,292.2355945426197,508355.8311068287,508355.8311068287
0.6,239.67404622739855,554378.0219946231,554378.0219946231
0.6,273.68644139113184,520163.3121259258,520163.3121259258
0.6,236.88555208709906,557556.732771755,557556.732771755
0.6,231.44973979749182,565693.7046683268,565693.7046683268
0.6,295.42243399287275,506940.37813534576,506940.37813534576
0.6,276.6113051896935,517678.9476456088,517678.9476456088
0.6,258.4584674397505,534035.0179368424,534035.0179368424
0.6,256.865309775638,535689.8407935896,535689.8407935896
0.6,230.24772903958893,567403.8084943871,567403.8084943871
0.6,281.49924203398103,514204.88478412374,514204.88478412374
0.6,290.918686343473,509025.61866516795,509025.61866516795
0.6,257.93092691721324,534520.2583668117,534520.2583668117
0.6,231.2564334002778,566316.159971863,566316.159971863
0.6,254.18317411643991,538406.8563445434,538406.8563445434
0.6,269.0644955303647,524391.880885192,524391.880885192
0.6,240.95349688337765,552885.3774523983,552885.3774523983
0.6,306.04111505404154,503599.60945182276,503599.60945182276
0.6,247.22356629807845,545349.211182134,545349.211182134
0.6,245.23187510267715,547600.1339470509,547600.1339470509
0.6,303.6238311156256,504234.6032390882,504234.6032390882
0.6,268.7820216042178,524718.096922315,524718.096922315
0.6,244.54108701491907,548396.2794660646,548396.2794660646
0.6,306.75474904014686,503210.68685721204,503210.68685721204
0.6,228.59427486363668,569914.1255228142,569914.1255228142
0.6,275.4423819393303,518679.6146641684,518679.6146641684
0.6,297.1228640531413,506452.11731448455,506452.11731448455
0.6,231.56341995121906,565443.861110247,565443.861110247
0.6,289.88595456887197,509449.0893643201,509449.0893643201
0.6,251.11725612597007,541340.1229440266,541340.1229440266
0.6,288.0965193816602,510274.70968217996,510274.70968217996
0.6,280.1774818308136,515156.42009778594,515156.42009778594
0.6,244.9373159151321,547978.7867538453,547978.7867538453
0.6,243.34861475434184,549743.5451783077,549743.5451783077
0.6,299.76967868736386,505494.7766588888,505494.7766588888
0.6,272.2822252261015,521393.48765179433,521393.48765179433
0.6,272.71179603482733,521197.3141641663,521197.3141641663
0.6,292.1752115267985,508442.7728455438,508442.7728455438
0.6,254.55766605365525,537938.8357624344,537938.8357624344
0.6,281.2818898019915,514334.44339563505,514334.44339563505
0.6,263.74673992199985,528825.725703317,528825.725703317
0.6,243.627091085521,549584.27193298,549584.27193298
0.6,298.06884393545414,505975.88934803737,505975.88934803737
0.6,275.41557928807106,518830.7421437963,518830.7421437963
0.6,263.5364425673003,528922.5784307286,528922.5784307286
0.6,235.95635735993278,558519.9427473755,558519.9427473755
0.6,226.79285884490213,573402.7243559351,573402.7243559351
0.6,266.32707041321265,526726.4329379514,526726.4329379514
0.6,226.1070170820211,574618.836488561,574618.836488561
0.6,256.4091983607492,536150.9652478019,536150.9652478019
0.6,247.08501986193778,545424.8747266666,545424.8747266666
0.6,280.88867901566584,514665.4421005625,514665.4421005625
0.6,245.15467551757544,547678.066174924,547678.066174924
0.6,260.77938745909256,531733.1871921376,531733.1871921376
0.6,260.3620968991424,531964.327052763,531964.327052763
0.6,273.53261440340555,520333.6047013082,520333.6047013082
0.6,240.36016141122144,553459.2509394976,553459.2509394976
0.6,224.03438508281303,579090.4171032847,579090.4171032847
0.6,240.0718011849507,553649.0413609364,553649.0413609364
0.6,297.79350197931547,506212.2679960124,506212.2679960124
0.6,277.7610493284835,517066.8134787239,517066.8134787239
0.6,271.9612543098803,521809.3307413529,521809.3307413529
0.6,299.4785727835955,505516.8380193538,505516.8380193538
0.6,255.08621456469174,537476.8060817705,537476.8060817705
0.6,295.37860479543554,506965.8603914398,506965.8603914398
0.6,273.2901204258153,520420.1716335621,520420.1716335621
0.6,290.1313604493514,509351.70854130876,509351.70854130876
0.6,233.02486717004226,563333.2405930511,563333.2405930511
0.6,293.6061026651982,507775.2300442653,507775.2300442653
0.6,233.6460195837491,561928.0399150165,561928.0399150165
0.6,271.4140749248552,522157.1239942579,522157.1239942579
0.6,270.6654029535476,522890.20498543925,522890.20498543925
0.6,231.44973979749182,565693.7046683268,565693.7046683268
0.6,267.6064142843239,525594.4407362689,525594.4407362689
0.6,249.35110360953647,543052.0277129798,543052.0277129798
0.6,241.82949029469563,551506.3483210423,551506.3483210423
0.6,284.2624805033982,512293.1818371916,512293.1818371916
0.6,251.70234498792604,540943.2472561505,540943.2472561505
0.6,234.59376183409464,560019.3830492832,560019.3830492832
0.6,233.50243663767645,562237.3018212637,562237.3018212637
0.6,224.3868511212015,578298.8752649326,578298.8752649326
0.6,235.95635735993278,558519.9427473755,558519.9427473755
0.6,277.9070535736195,516812.7428074724,516812.7428074724
0.6,272.0815951928403,521519.9124420447,521519.9124420447
0.6,229.88243416763245,568104.1413609793,568104.1413609793
0.6,253.625730328716,539013.892993169,539013.892993169
0.6,251.12947848990478,541330.6225021277,541330.6225021277
0.6,284.66226918304824,512049.6560868722,512049.6560868722
0.6,230.42737168011095,567254.9517613254,567254.9517613254
0.6,263.9124669364586,528579.4491445774,528579.4491445774
0.6,238.579237543863,555698.3616918954,555698.3616918954
0.6,224.10155993887426,579067.2384395534,579067.2384395534
0.6,289.8242610089663,509517.3508418654,509517.3508418654
0.6,262.1869027151502,530415.2105462466,530415.2105462466
0.6,228.40387981140375,570191.234528654,570191.234528654
0.6,257.0837118739039,535372.5409842661,535372.5409842661
0.6,275.298506545608,518986.3478718543,518986.3478718543
0.6,233.089036750951,563180.3096956629,563180.3096956629
0.6,236.18052576005854,558402.7502200112,558402.7502200112
0.6,234.60232789155302,559831.229744907,559831.229744907
0.6,236.60806269646434,557788.0976760674,557788.0976760674
0.6,295.25061129355566,507122.8748699026,507122.8748699026
0.6,287.827862620517,510493.06364930596,510493.06364930596
0.6,271.12921920998474,522375.32885101275,522375.32885101275
0.6,272.1922513541315,521446.0979906105,521446.0979906105
0.6,284.06064256326096,512340.5665723376,512340.5665723376
0.6,231.88779993838227,565017.1632721275,565017.1632721275
0.6,223.0091176736737,581120.2198814795,581120.2198814795
0.6,224.35805193998291,578553.3576150103,578553.3576150103
0.6,236.66492735757532,557687.5020706204,557687.5020706204
0.6,234.9019174934243,559428.5844996313,559428.5844996313
0.6,255.86060852196283,536831.6450950403,536831.6450950403
0.6,251.12947848990478,541330.6225021277,541330.6225021277
0.6,270.71153137846755,522835.1384447118,522835.1384447118
0.6,277.97203624870536,516772.3780646653,516772.3780646653
0.6,255.73738762757375,536878.8176790085,536878.8176790085
0.6,268.9805142429556,524524.2950181857,524524.2950181857
0.6,243.6509919050283,549335.1990614587,549335.1990614587
0.6,292.5944499370372,508258.19609409577,508258.19609409577
0.6,250.6708528595014,541915.6770199658,541915.6770199658
0.6,272.4667579874733,521324.1400466949,521324.1400466949
0.6,272.4667579874733,521324.1400466949,521324.1400466949
0.6,233.34180173335355,562449.9515227432,562449.9515227432
0.6,279.02959028331287,516220.2398664979,516220.2398664979
0.6,265.70547909888364,527191.2626092092,527191.2626092092
0.6,225.68983784000332,575342.9575635223,575342.9575635223
0.6,228.54865488504188,569933.3314355472,569933.3314355472
0.6,281.77715804264244,514063.79892220197,514063.79892220197
0.6,239.18725631635243,554747.7148833636,554747.7148833636
0.6,229.0895002613842,568908.9993389838,568908.9993389838
0.6,264.2057751249736,528307.1730575215,528307.1730575215
0.6,245.39592273188333,547509.4295355664,547509.4295355664
0.6,225.5947263517741,575383.1551888917,575383.1551888917
0.6,246.80661150577598,545769.9680424364,545769.9680424364
0.6,240.0518220251411,553716.4193843601,553716.4193843601
0.6,264.9769444264046,527652.453087576,527652.453087576
0.6,279.183186101205,516006.38111123536,516006.38111123536
0.6,235.28185579638563,559110.2398421182,559110.2398421182
0.6,250.7714190559082,541803.1982867334,541803.1982867334
0.6,226.1070170820211,574618.836488561,574618.836488561
0.6,233.95042898973426,561239.7480278879,561239.7480278879
0.6,248.2031554812569,544618.7206463006,544618.7206463006
0.6,240.472798719779,553337.5481478693,553337.5481478693
0.6,287.64302517511896,510495.55232170573,510495.55232170573
0.6,258.0385446691874,534351.1253951709,534351.1253951709
0.6,233.95042898973426,561239.7480278879,561239.7480278879
0.6,283.0080003150505,513032.9964199749,513032.9964199749
0.6,257.73934172196783,534745.570912132,534745.570912132
0.6,230.64782113179623,566840.1301443365,566840.1301443365
0.6,275.11977232096405,519290.50080939976,519290.50080939976
0.6,233.14210443004222,562954.9412381605,562954.9412381605
0.6,245.4240839360143,547395.7316424625,547395.7316424625
0.6,277.12847914830127,517519.5726494135,517519.5726494135
0.6,292.86824645027764,508124.2209389726,508124.2209389726
0.6,254.31357482293836,538200.8983453037,538200.8983453037
0.6,233.09992660153122,563083.3839876276,563083.3839876276
0.6,282.88979467869035,513068.1353982867,513068.1353982867
0.6,253.68064237809742,538815.9974438736,538815.9974438736
0.6,257.09403416068955,535367.0164049825,535367.0164049825
0.6,257.8337085339441,534575.5777011305,534575.5777011305
0.6,231.60607007341696,565308.4951296991,565308.4951296991
0.6,229.94355185561793,567917.7939656202,567917.7939656202
0.6,224.41707528179583,578274.3976798817,578274.3976798817
0.6,281.26951666348253,514361.37852526095,514361.37852526095
0.6,229.9595868117357,567705.7468422308,567705.7468422308
0.6,255.5810073622572,537044.9814506737,537044.9814506737
0.6,240.84385787651678,553027.8909743491,553027.8909743491
0.6,287.92624107337855,510445.3018529184,510445.3018529184
0.6,226.2559475235832,574232.4952867257,574232.4952867257
0.6,240.1847628469512,553490.3227579114,553490.3227579114
0.6,275.30040129717776,518914.4634602608,518914.4634602608
0.6,291.9860939348924,508495.1953198053,508495.1953198053
0.6,270.5894927740245,523060.79953544226,523060.79953544226
0.6,293.6061026651982,507775.2300442653,507775.2300442653
0.6,275.1435448978122,519087.0319306159,519087.0319306159
0.6,239.67404622739855,554378.0219946231,554378.0219946231
0.6,245.15467551757544,547678.066174924,547678.066174924
0.6,265.36345522060276,527315.0115737614,527315.0115737614
0.6,262.701729163268,529673.5910323302,529673.5910323302
0.6,270.37525758992916,523147.89637983235,523147.89637983235
0.6,252.52863350608996,540219.1255462689,540219.1255462689
0.6,279.07473867466166,516119.42245160247,516119.42245160247
0.6,276.6113051896935,517678.9476456088,517678.9476456088
0.6,231.89911193685347,564874.4449582337,564874.4449582337
0.6,235.4203730103987,559069.5636792885,559069.5636792885
0.6,233.4860459658452,562339.21630044,562339.21630044
0.6,277.0492534431729,517597.6053123622,517597.6053123622
0.6,246.83912233840172,545752.2005130098,545752.2005130098
0.6,271.1327358593349,522372.3184082646,522372.3184082646
0.6,273.80272688474554,519941.19273198216,519941.19273198216
0.6,253.77234303482985,538733.0169556206,538733.0169556206
0.6,272.7853712590713,521177.1344356279,521177.1344356279
0.6,270.4104317773494,523119.5491125371,523119.5491125371
0.6,241.55347230044148,552066.7235281516,552066.7235281516
0.6,278.82810130281115,516331.6229445408,516331.6229445408
0.6,243.4865630764812,549655.8409226686,549655.8409226686
0.6,268.96968942197293,524607.4718851992,524607.4718851992
0.6,244.75193218316727,548362.8307219923,548362.8307219923
0.6,252.56514837266823,540034.9160946023,540034.9160946023
0.6,264.0909198254727,528549.1808769902,528549.1808769902
0.6,234.56235769397625,560125.7143651255,560125.7143651255
0.6,234.48365320766672,560182.1224097238,560182.1224097238
0.6,260.9732144663321,531434.7809413535,531434.7809413535
0.6,277.8859844351055,517019.94641154225,517019.94641154225
0.6,248.91292749517635,543889.0452156783,543889.0452156783
0.6,271.3589677753525,522191.74251068424,522191.74251068424
0.6,304.8405573633541,503854.1631934762,503854.1631934762
0.6,242.33647720430852,550971.9900553166,550971.9900553166
0.6,231.8385604286924,565133.2131493101,565133.2131493101
0.6,287.0295299799502,510871.8365405075,510871.8365405075
0.6,249.32810189079345,543077.6871059302,543077.6871059302
0.6,234.3637467244747,560280.3341047508,560280.3341047508
0.6,224.6768276120079,578164.7586386595,578164.7586386595
0.6,275.05433307573355,519300.7176316308,519300.7176316308
0.6,240.40285818108347,553340.4967239622,553340.4967239622
0.6,226.85049285388465,573290.847515712,573290.847515712
0.6,266.456338028425,526489.3946377332,526489.3946377332
0.6,275.1323339536103,519093.4724926389,519093.4724926389
0.6,254.28417065316023,538287.6715093199,538287.6715093199
0.6,242.33647720430852,550971.9900553166,550971.9900553166
0.6,269.94521371350885,523651.51437432005,523651.51437432005
0.6,302.8927294381377,504535.79127736826,504535.79127736826
0.6,277.196314110899,517458.6764238901,517458.6764238901
0.6,246.426264932749,546287.5735270099,546287.5735270099
0.6,269.96679156031144,523604.2656679043,523604.2656679043
0.6,252.53752795727732,540110.6263103613,540110.6263103613
0.6,243.4045677880336,549717.5310844495,549717.5310844495
0.6,241.44288584610314,552143.4496716515,552143.4496716515
0.6,299.20456118193965,505716.9202201228,505716.9202201228
0.6,241.84351355997245,551315.8528802602,551315.8528802602
0.6,306.4493758181185,503343.51218554354,503343.51218554354
0.6,232.94614945544265,563389.2732584842,563389.2732584842
0.6,243.7213519506632,549207.0677061591,549207.0677061591
0.6,263.86679233423143,528661.8674212471,528661.8674212471
0.6,254.26158206275255,538376.82475169,538376.82475169
0.6,260.77938745909256,531733.1871921376,531733.1871921376
0.6,278.90636931284183,516258.65301406744,516258.65301406744
0.6,241.34965815907094,552236.9193587,552236.9193587
0.6,224.8114681764227,578030.870320246,578030.870320246
0.6,284.8499731549443,511854.1043711002,511854.1043711002
0.6,224.6094705440657,578191.7580249315,578191.7580249315
0.6,270.37525758992916,523147.89637983235,523147.89637983235
0.6,247.10328750959798,545412.4556736348,545412.4556736348
0.6,256.8008925647973,535823.466545241,535823.466545241
0.6,224.3376968689229,578562.1729817112,578562.1729817112
0.6,273.4980856585014,520358.9091464294,520358.9091464294
0.6,243.5723981963631,549632.3416161449,549632.3416161449
0.6,240.472798719779,553337.5481478693,553337.5481478693
0.6,231.69970393205782,565273.6579595832,565273.6579595832
0.6,294.92763372986775,507318.6793639646,507318.6793639646
0.6,281.5522652961553,514181.5721176298,514181.5721176298
0.6,249.6182804644788,542832.8478125078,542832.8478125078
0.6,229.94355185561793,567917.7939656202,567917.7939656202
0.6,225.70347510607215,575189.3874903028,575189.3874903028
0.6,270.1685197396866,523384.47763721657,523384.47763721657
0.6,253.63141933786582,539010.551803573,539010.551803573
0.6,273.72277023697933,520095.2451552368,520095.2451552368
0.6,228.48376855803065,570105.5164713733,570105.5164713733
0.6,229.83389476823527,568142.1233413345,568142.1233413345
0.6,252.47605278889804,540311.7433060321,540311.7433060321
0.6,232.80688830279436,563565.555555199,563565.555555199
0.6,281.63669596025596,514132.9441201954,514132.9441201954
0.6,240.18571141592443,553489.9355960181,553489.9355960181
0.6,230.0191048086134,567667.1910834087,567667.1910834087
0.6,290.9209676057264,508968.03025998553,508968.03025998553
0.6,256.194115324596,536404.6886949285,536404.6886949285
0.6,243.70873810976968,549283.0148794344,549283.0148794344
0.6,226.8765102089683,573203.1218083882,573203.1218083882
0.6,232.0839684364056,564677.6339163958,564677.6339163958
0.6,233.71670290330687,561877.5678839462,561877.5678839462
0.6,227.0275206819543,573034.2787003622,573034.2787003622
0.6,232.92274501569773,563453.308963794,563453.308963794
0.6,225.0171600770629,577841.9899857139,577841.9899857139
0.6,236.08483642934058,558420.636684393,558420.636684393
0.6,225.0028060635538,577848.5706617564,577848.5706617564
0.6,272.00327195003445,521711.3778014426,521711.3778014426
0.6,304.6939306969714,503873.6860432865,503873.6860432865
0.6,224.82855403401837,577866.4128625664,577866.4128625664
0.6,295.25061129355566,507122.8748699026,507122.8748699026
0.6,229.04203620541688,568979.5811712255,568979.5811712255
0.6,236.66492735757532,557687.5020706204,557687.5020706204
0.6,266.5116983188978,526370.3925769365,526370.3925769365
0.6,248.31184215829757,544445.993628494,544445.993628494
0.6,283.3830398870941,512774.108604921,512774.108604921
0.6,239.3896646957407,554678.9378970966,554678.9378970966
0.6,241.34965815907094,552236.9193587,552236.9193587
0.6,224.83530429868802,577865.7140959733,577865.7140959733
0.6,226.12839646190173,574459.9752359195,574459.9752359195
0.6,241.42505402133327,552163.2547792906,552163.2547792906
0.6,229.03129891341683,569038.581317774,569038.581317774
0.6,234.9019174934243,559428.5844996313,559428.5844996313
0.6,239.6004225159438,554454.0438739379,554454.0438739379
0.6,262.1869027151502,530415.2105462466,530415.2105462466
0.6,298.0654649361645,506086.8586792314,506086.8586792314
